535ebd306304982e4e49cc989ce5b10b<::>1	Q0	264586-0-1846	8	0.125000	run1
535ebd306304982e4e49cc989ce5b10b<::>1	Q0	214749-0-710	9	0.111111	run1
535ebd306304982e4e49cc989ce5b10b<::>1	Q0	15696-0-306	10	0.100000	run1
535ebd306304982e4e49cc989ce5b10b<::>3	Q0	20943-0-471	1	1.000000	run1
535ebd306304982e4e49cc989ce5b10b<::>3	Q0	283862-0-274	2	0.500000	run1
535ebd306304982e4e49cc989ce5b10b<::>3	Q0	481176-0-217	3	0.333333	run1
535ebd306304982e4e49cc989ce5b10b<::>3	Q0	420018-0-507	4	0.250000	run1
535ebd306304982e4e49cc989ce5b10b<::>3	Q0	580802-0-333	5	0.200000	run1
535ebd306304982e4e49cc989ce5b10b<::>3	Q0	296612-0-2260	6	0.166667	run1
535ebd306304982e4e49cc989ce5b10b<::>3	Q0	300512-0-643	7	0.142857	run1
535ebd306304982e4e49cc989ce5b10b<::>3	Q0	16626-0-903	8	0.125000	run1
535ebd306304982e4e49cc989ce5b10b<::>3	Q0	270826-0-472	9	0.111111	run1
535ebd306304982e4e49cc989ce5b10b<::>3	Q0	380368-0-200	10	0.100000	run1
535ebd306304982e4e49cc989ce5b10b<::>4	Q0	157496-0-929	1	1.000000	run1
535ebd306304982e4e49cc989ce5b10b<::>4	Q0	492656-0-1395	2	0.500000	run1
535ebd306304982e4e49cc989ce5b10b<::>4	Q0	214518-0-2049	3	0.333333	run1
535ebd306304982e4e49cc989ce5b10b<::>4	Q0	249017-0-743	4	0.250000	run1
535ebd306304982e4e49cc989ce5b10b<::>4	Q0	524034-0-888	5	0.200000	run1
535ebd306304982e4e49cc989ce5b10b<::>4	Q0	42032-0-1281	6	0.166667	run1
535ebd306304982e4e49cc989ce5b10b<::>4	Q0	494323-0-773	7	0.142857	run1
535ebd306304982e4e49cc989ce5b10b<::>4	Q0	16379-0-300	8	0.125000	run1
535ebd306304982e4e49cc989ce5b10b<::>4	Q0	591604-0-997	9	0.111111	run1
535ebd306304982e4e49cc989ce5b10b<::>4	Q0	23675-0-818	10	0.100000	run1
535ebd306304982e4e49cc989ce5b10b<::>5	Q0	250672-1605-2622	1	1.000000	run1
535ebd306304982e4e49cc989ce5b10b<::>5	Q0	455851-0-1877	2	0.500000	run1
535ebd306304982e4e49cc989ce5b10b<::>5	Q0	250672-0-2038	3	0.333333	run1
535ebd306304982e4e49cc989ce5b10b<::>5	Q0	529513-0-241	4	0.250000	run1
535ebd306304982e4e49cc989ce5b10b<::>5	Q0	401188-0-770	5	0.200000	run1
535ebd306304982e4e49cc989ce5b10b<::>5	Q0	506194-0-1907	6	0.166667	run1
535ebd306304982e4e49cc989ce5b10b<::>5	Q0	498034-0-765	7	0.142857	run1
535ebd306304982e4e49cc989ce5b10b<::>5	Q0	494706-0-200	8	0.125000	run1
535ebd306304982e4e49cc989ce5b10b<::>5	Q0	587755-0-282	9	0.111111	run1
535ebd306304982e4e49cc989ce5b10b<::>5	Q0	564420-0-1759	10	0.100000	run1
535ebd306304982e4e49cc989ce5b10b<::>7	Q0	494616-0-1399	1	1.000000	run1
535ebd306304982e4e49cc989ce5b10b<::>7	Q0	546091-0-1439	2	0.500000	run1
535ebd306304982e4e49cc989ce5b10b<::>7	Q0	253565-0-505	3	0.333333	run1
535ebd306304982e4e49cc989ce5b10b<::>7	Q0	43902-0-1746	4	0.250000	run1
535ebd306304982e4e49cc989ce5b10b<::>7	Q0	531656-0-243	5	0.200000	run1
535ebd306304982e4e49cc989ce5b10b<::>7	Q0	260994-0-294	6	0.166667	run1
535ebd306304982e4e49cc989ce5b10b<::>7	Q0	388361-0-348	7	0.142857	run1
535ebd306304982e4e49cc989ce5b10b<::>7	Q0	536454-0-1172	8	0.125000	run1
535ebd306304982e4e49cc989ce5b10b<::>7	Q0	213393-0-1882	9	0.111111	run1
535ebd306304982e4e49cc989ce5b10b<::>7	Q0	318567-0-342	10	0.100000	run1
535ebd306304982e4e49cc989ce5b10b<::>9	Q0	434382-0-728	1	1.000000	run1
535ebd306304982e4e49cc989ce5b10b<::>9	Q0	230505-0-469	2	0.500000	run1
535ebd306304982e4e49cc989ce5b10b<::>9	Q0	260994-0-294	3	0.333333	run1
535ebd306304982e4e49cc989ce5b10b<::>9	Q0	182844-0-232	4	0.250000	run1
535ebd306304982e4e49cc989ce5b10b<::>9	Q0	162428-0-349	5	0.200000	run1
535ebd306304982e4e49cc989ce5b10b<::>9	Q0	593585-0-230	6	0.166667	run1
535ebd306304982e4e49cc989ce5b10b<::>9	Q0	215088-0-315	7	0.142857	run1
535ebd306304982e4e49cc989ce5b10b<::>9	Q0	560438-0-1292	8	0.125000	run1
535ebd306304982e4e49cc989ce5b10b<::>9	Q0	510022-0-409	9	0.111111	run1
535ebd306304982e4e49cc989ce5b10b<::>9	Q0	577947-0-335	10	0.100000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>1	Q0	178874-0-362	1	1.000000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>1	Q0	365410-0-434	2	0.500000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>1	Q0	271691-0-1126	3	0.333333	run1
f1121a39d8a9e36eaef4c2367bd43532<::>1	Q0	589692-0-390	4	0.250000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>1	Q0	37134-0-1399	5	0.200000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>1	Q0	76695-0-2025	6	0.166667	run1
f1121a39d8a9e36eaef4c2367bd43532<::>1	Q0	192193-1401-2103	7	0.142857	run1
f1121a39d8a9e36eaef4c2367bd43532<::>1	Q0	511960-0-697	8	0.125000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>1	Q0	497329-0-223	9	0.111111	run1
f1121a39d8a9e36eaef4c2367bd43532<::>1	Q0	278702-0-109	10	0.100000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>2	Q0	29886-4058-5398	1	1.000000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>2	Q0	29886-2554-4421	2	0.500000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>2	Q0	228737-0-389	3	0.333333	run1
f1121a39d8a9e36eaef4c2367bd43532<::>2	Q0	213893-0-333	4	0.250000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>2	Q0	481322-0-407	5	0.200000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>2	Q0	542608-0-580	6	0.166667	run1
f1121a39d8a9e36eaef4c2367bd43532<::>2	Q0	284351-0-841	7	0.142857	run1
f1121a39d8a9e36eaef4c2367bd43532<::>2	Q0	68842-0-1269	8	0.125000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>2	Q0	305982-0-715	9	0.111111	run1
f1121a39d8a9e36eaef4c2367bd43532<::>2	Q0	508858-0-129	10	0.100000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>3	Q0	481322-0-407	1	1.000000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>3	Q0	228737-0-389	2	0.500000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>3	Q0	489549-0-243	3	0.333333	run1
f1121a39d8a9e36eaef4c2367bd43532<::>3	Q0	537200-0-644	4	0.250000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>3	Q0	251002-2968-3885	5	0.200000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>3	Q0	552363-0-360	6	0.166667	run1
f1121a39d8a9e36eaef4c2367bd43532<::>3	Q0	279303-0-1012	7	0.142857	run1
f1121a39d8a9e36eaef4c2367bd43532<::>3	Q0	64899-0-269	8	0.125000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>3	Q0	519831-0-381	9	0.111111	run1
f1121a39d8a9e36eaef4c2367bd43532<::>3	Q0	166904-0-619	10	0.100000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>4	Q0	519831-0-381	1	1.000000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>4	Q0	189591-0-359	2	0.500000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>4	Q0	313894-0-422	3	0.333333	run1
f1121a39d8a9e36eaef4c2367bd43532<::>4	Q0	284968-0-2004	4	0.250000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>4	Q0	237693-0-311	5	0.200000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>4	Q0	489549-0-243	6	0.166667	run1
f1121a39d8a9e36eaef4c2367bd43532<::>4	Q0	113481-0-1105	7	0.142857	run1
f1121a39d8a9e36eaef4c2367bd43532<::>4	Q0	91398-0-305	8	0.125000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>4	Q0	552363-0-360	9	0.111111	run1
f1121a39d8a9e36eaef4c2367bd43532<::>4	Q0	37454-0-1307	10	0.100000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>5	Q0	243886-0-2298	1	1.000000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>5	Q0	214628-0-489	2	0.500000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>5	Q0	554962-0-366	3	0.333333	run1
f1121a39d8a9e36eaef4c2367bd43532<::>5	Q0	521566-0-828	4	0.250000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>5	Q0	263841-0-293	5	0.200000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>5	Q0	549703-0-874	6	0.166667	run1
f1121a39d8a9e36eaef4c2367bd43532<::>5	Q0	426462-2737-4258	7	0.142857	run1
f1121a39d8a9e36eaef4c2367bd43532<::>5	Q0	481830-0-629	8	0.125000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>5	Q0	396156-0-384	9	0.111111	run1
f1121a39d8a9e36eaef4c2367bd43532<::>5	Q0	551064-0-341	10	0.100000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>6	Q0	306533-0-556	1	1.000000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>6	Q0	365558-0-528	2	0.500000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>6	Q0	384541-0-2149	3	0.333333	run1
f1121a39d8a9e36eaef4c2367bd43532<::>6	Q0	383088-0-608	4	0.250000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>6	Q0	50944-0-776	5	0.200000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>6	Q0	198082-0-523	6	0.166667	run1
f1121a39d8a9e36eaef4c2367bd43532<::>6	Q0	69873-0-1106	7	0.142857	run1
f1121a39d8a9e36eaef4c2367bd43532<::>6	Q0	569224-0-1097	8	0.125000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>6	Q0	122987-0-302	9	0.111111	run1
f1121a39d8a9e36eaef4c2367bd43532<::>6	Q0	524471-0-767	10	0.100000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>7	Q0	179175-0-573	1	1.000000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>7	Q0	233792-0-274	2	0.500000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>7	Q0	338278-0-394	3	0.333333	run1
f1121a39d8a9e36eaef4c2367bd43532<::>7	Q0	384541-0-2149	4	0.250000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>7	Q0	145193-0-1028	5	0.200000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>7	Q0	122987-0-302	6	0.166667	run1
f1121a39d8a9e36eaef4c2367bd43532<::>7	Q0	383274-0-526	7	0.142857	run1
f1121a39d8a9e36eaef4c2367bd43532<::>7	Q0	485604-0-578	8	0.125000	run1
f1121a39d8a9e36eaef4c2367bd43532<::>7	Q0	393639-0-999	9	0.111111	run1
f1121a39d8a9e36eaef4c2367bd43532<::>7	Q0	383088-0-608	10	0.100000	run1
dcc0215a118ac833dfe054350df2afaa<::>1	Q0	275257-0-460	1	1.000000	run1
dcc0215a118ac833dfe054350df2afaa<::>1	Q0	152265-0-877	2	0.500000	run1
dcc0215a118ac833dfe054350df2afaa<::>1	Q0	101580-4102-6159	3	0.333333	run1
dcc0215a118ac833dfe054350df2afaa<::>1	Q0	101580-5384-7210	4	0.250000	run1
dcc0215a118ac833dfe054350df2afaa<::>1	Q0	101580-2884-4752	5	0.200000	run1
dcc0215a118ac833dfe054350df2afaa<::>1	Q0	367137-0-943	6	0.166667	run1
dcc0215a118ac833dfe054350df2afaa<::>1	Q0	395111-0-1076	7	0.142857	run1
dcc0215a118ac833dfe054350df2afaa<::>1	Q0	192193-0-1899	8	0.125000	run1
dcc0215a118ac833dfe054350df2afaa<::>1	Q0	301062-0-324	9	0.111111	run1
dcc0215a118ac833dfe054350df2afaa<::>1	Q0	394702-0-1880	10	0.100000	run1
dcc0215a118ac833dfe054350df2afaa<::>2	Q0	199467-0-688	1	1.000000	run1
dcc0215a118ac833dfe054350df2afaa<::>2	Q0	269055-0-431	2	0.500000	run1
dcc0215a118ac833dfe054350df2afaa<::>2	Q0	342485-0-1583	3	0.333333	run1
dcc0215a118ac833dfe054350df2afaa<::>2	Q0	359201-0-1376	4	0.250000	run1
