dd6b6ffd177f2b311abe676261279d2f<::>5	Q0	832860310_23274-23864-0-590	8	0.125000	run1
dd6b6ffd177f2b311abe676261279d2f<::>5	Q0	832860310_5366-5514-0-148	9	0.111111	run1
dd6b6ffd177f2b311abe676261279d2f<::>5	Q0	832860310_21596-21958-0-362	10	0.100000	run1
dd6b6ffd177f2b311abe676261279d2f<::>6	Q0	826807874_12058-13245-0-1187	1	1.000000	run1
dd6b6ffd177f2b311abe676261279d2f<::>6	Q0	836318260_2763-3912-0-1149	2	0.500000	run1
dd6b6ffd177f2b311abe676261279d2f<::>6	Q0	826807874_18041-18641-0-600	3	0.333333	run1
dd6b6ffd177f2b311abe676261279d2f<::>6	Q0	826807874_14634-15016-0-382	4	0.250000	run1
dd6b6ffd177f2b311abe676261279d2f<::>6	Q0	826807874_44615-45089-0-474	5	0.200000	run1
dd6b6ffd177f2b311abe676261279d2f<::>6	Q0	826807874_17411-18040-0-629	6	0.166667	run1
dd6b6ffd177f2b311abe676261279d2f<::>6	Q0	826807874_13277-13888-0-611	7	0.142857	run1
dd6b6ffd177f2b311abe676261279d2f<::>6	Q0	826807874_7860-8812-0-952	8	0.125000	run1
dd6b6ffd177f2b311abe676261279d2f<::>6	Q0	826807874_17080-17355-0-275	9	0.111111	run1
dd6b6ffd177f2b311abe676261279d2f<::>6	Q0	826807874_36231-37013-0-782	10	0.100000	run1
dd6b6ffd177f2b311abe676261279d2f<::>7	Q0	821803535_2075-2605-0-530	1	1.000000	run1
dd6b6ffd177f2b311abe676261279d2f<::>7	Q0	836318260_8410-9814-0-1404	2	0.500000	run1
dd6b6ffd177f2b311abe676261279d2f<::>7	Q0	826807874_45197-47921-1855-2724	3	0.333333	run1
dd6b6ffd177f2b311abe676261279d2f<::>7	Q0	836318260_2763-3912-0-1149	4	0.250000	run1
dd6b6ffd177f2b311abe676261279d2f<::>7	Q0	821803535_1441-2074-0-633	5	0.200000	run1
dd6b6ffd177f2b311abe676261279d2f<::>7	Q0	826807874_25506-25892-0-386	6	0.166667	run1
dd6b6ffd177f2b311abe676261279d2f<::>7	Q0	826807874_12058-13245-0-1187	7	0.142857	run1
dd6b6ffd177f2b311abe676261279d2f<::>7	Q0	856385250_4372-11980-5651-7608	8	0.125000	run1
dd6b6ffd177f2b311abe676261279d2f<::>7	Q0	826807874_21907-22636-0-729	9	0.111111	run1
dd6b6ffd177f2b311abe676261279d2f<::>7	Q0	856385250_4372-11980-4398-6390	10	0.100000	run1
dd6b6ffd177f2b311abe676261279d2f<::>8	Q0	836318260_10963-11735-0-772	1	1.000000	run1
dd6b6ffd177f2b311abe676261279d2f<::>8	Q0	809837051_16671-17085-0-414	2	0.500000	run1
dd6b6ffd177f2b311abe676261279d2f<::>8	Q0	796795213_5641-6973-0-1332	3	0.333333	run1
dd6b6ffd177f2b311abe676261279d2f<::>8	Q0	856385250_4372-11980-1163-3389	4	0.250000	run1
dd6b6ffd177f2b311abe676261279d2f<::>8	Q0	836318260_11736-12054-0-318	5	0.200000	run1
dd6b6ffd177f2b311abe676261279d2f<::>8	Q0	809837051_17086-17814-0-728	6	0.166667	run1
dd6b6ffd177f2b311abe676261279d2f<::>8	Q0	836318260_39103-40570-0-1461	7	0.142857	run1
dd6b6ffd177f2b311abe676261279d2f<::>8	Q0	856385250_4372-11980-279-2767	8	0.125000	run1
dd6b6ffd177f2b311abe676261279d2f<::>8	Q0	809837051_11359-13853-0-2494	9	0.111111	run1
dd6b6ffd177f2b311abe676261279d2f<::>8	Q0	796795213_9384-10372-0-988	10	0.100000	run1
3f5fa378239f7475baac89fa40288aaa<::>1	Q0	800869209_2267-3302-0-1031	1	1.000000	run1
3f5fa378239f7475baac89fa40288aaa<::>1	Q0	800869209_9274-9437-0-163	2	0.500000	run1
3f5fa378239f7475baac89fa40288aaa<::>1	Q0	821797291_39951-40616-0-665	3	0.333333	run1
3f5fa378239f7475baac89fa40288aaa<::>1	Q0	821797291_40617-41173-0-556	4	0.250000	run1
3f5fa378239f7475baac89fa40288aaa<::>1	Q0	856136637_57345-57823-0-478	5	0.200000	run1
3f5fa378239f7475baac89fa40288aaa<::>1	Q0	800869209_11884-13092-0-1208	6	0.166667	run1
3f5fa378239f7475baac89fa40288aaa<::>1	Q0	800869209_6198-6886-0-688	7	0.142857	run1
3f5fa378239f7475baac89fa40288aaa<::>1	Q0	800869209_5261-6197-0-936	8	0.125000	run1
3f5fa378239f7475baac89fa40288aaa<::>1	Q0	799861066_13911-14368-0-457	9	0.111111	run1
3f5fa378239f7475baac89fa40288aaa<::>1	Q0	800869209_855-2044-0-1189	10	0.100000	run1
3f5fa378239f7475baac89fa40288aaa<::>2	Q0	800694603_465-1068-0-600	1	1.000000	run1
3f5fa378239f7475baac89fa40288aaa<::>2	Q0	800694603_3260-3620-0-358	2	0.500000	run1
3f5fa378239f7475baac89fa40288aaa<::>2	Q0	800694603_1069-1451-0-382	3	0.333333	run1
3f5fa378239f7475baac89fa40288aaa<::>2	Q0	800694603_1973-2436-0-461	4	0.250000	run1
3f5fa378239f7475baac89fa40288aaa<::>2	Q0	834440991_5103-5547-0-444	5	0.200000	run1
3f5fa378239f7475baac89fa40288aaa<::>2	Q0	800694603_8209-8515-0-306	6	0.166667	run1
3f5fa378239f7475baac89fa40288aaa<::>2	Q0	800694603_5761-6242-0-481	7	0.142857	run1
3f5fa378239f7475baac89fa40288aaa<::>2	Q0	856136637_43354-44118-0-763	8	0.125000	run1
3f5fa378239f7475baac89fa40288aaa<::>2	Q0	800694603_12765-13020-0-255	9	0.111111	run1
3f5fa378239f7475baac89fa40288aaa<::>2	Q0	800694603_10273-10856-0-578	10	0.100000	run1
3f5fa378239f7475baac89fa40288aaa<::>3	Q0	800869209_5261-6197-0-936	1	1.000000	run1
3f5fa378239f7475baac89fa40288aaa<::>3	Q0	800694603_5028-5760-0-725	2	0.500000	run1
3f5fa378239f7475baac89fa40288aaa<::>3	Q0	800869209_8786-9273-0-487	3	0.333333	run1
3f5fa378239f7475baac89fa40288aaa<::>3	Q0	821812832_5152-5578-0-426	4	0.250000	run1
3f5fa378239f7475baac89fa40288aaa<::>3	Q0	808839440_401-1048-0-647	5	0.200000	run1
3f5fa378239f7475baac89fa40288aaa<::>3	Q0	800694603_6268-6493-0-225	6	0.166667	run1
3f5fa378239f7475baac89fa40288aaa<::>3	Q0	849785299_25798-25966-0-168	7	0.142857	run1
3f5fa378239f7475baac89fa40288aaa<::>3	Q0	800869209_2267-3302-0-1031	8	0.125000	run1
3f5fa378239f7475baac89fa40288aaa<::>3	Q0	866491906_9913-10389-0-476	9	0.111111	run1
3f5fa378239f7475baac89fa40288aaa<::>3	Q0	856136637_62301-62879-0-578	10	0.100000	run1
3f5fa378239f7475baac89fa40288aaa<::>6	Q0	866491906_1019-1282-0-263	1	1.000000	run1
3f5fa378239f7475baac89fa40288aaa<::>6	Q0	866491906_318-1018-0-700	2	0.500000	run1
3f5fa378239f7475baac89fa40288aaa<::>6	Q0	866491906_37231-37843-0-612	3	0.333333	run1
3f5fa378239f7475baac89fa40288aaa<::>6	Q0	856136637_8588-9186-0-596	4	0.250000	run1
3f5fa378239f7475baac89fa40288aaa<::>6	Q0	848533576_33762-35145-0-1383	5	0.200000	run1
3f5fa378239f7475baac89fa40288aaa<::>6	Q0	866491906_35733-36241-0-508	6	0.166667	run1
3f5fa378239f7475baac89fa40288aaa<::>6	Q0	866491906_26413-26942-0-529	7	0.142857	run1
3f5fa378239f7475baac89fa40288aaa<::>6	Q0	866491906_4300-4883-0-583	8	0.125000	run1
3f5fa378239f7475baac89fa40288aaa<::>6	Q0	800869209_5261-6197-0-936	9	0.111111	run1
3f5fa378239f7475baac89fa40288aaa<::>6	Q0	843268525_32808-33851-0-1043	10	0.100000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>1	Q0	832941564_1065-1306-0-241	1	1.000000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>1	Q0	832941564_21020-21118-0-98	2	0.500000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>1	Q0	832941564_1307-2643-0-1336	3	0.333333	run1
29e3ec96a6e8916a0326ebcdab78abae<::>1	Q0	832941564_7132-7916-0-784	4	0.250000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>1	Q0	832941564_15188-15628-0-440	5	0.200000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>1	Q0	832941564_8723-9317-0-594	6	0.166667	run1
29e3ec96a6e8916a0326ebcdab78abae<::>1	Q0	832941564_12287-12866-0-579	7	0.142857	run1
29e3ec96a6e8916a0326ebcdab78abae<::>1	Q0	832941564_3159-3280-0-121	8	0.125000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>1	Q0	832941564_11696-12286-0-590	9	0.111111	run1
29e3ec96a6e8916a0326ebcdab78abae<::>1	Q0	832941564_14645-15187-0-542	10	0.100000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>2	Q0	832941564_3816-4053-0-237	1	1.000000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>2	Q0	832941564_1065-1306-0-241	2	0.500000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>2	Q0	846224054_29485-30437-0-952	3	0.333333	run1
29e3ec96a6e8916a0326ebcdab78abae<::>2	Q0	832941564_21020-21118-0-98	4	0.250000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>2	Q0	832941564_1307-2643-0-1336	5	0.200000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>2	Q0	832941564_18694-19005-0-311	6	0.166667	run1
29e3ec96a6e8916a0326ebcdab78abae<::>2	Q0	839428418_15849-16170-0-321	7	0.142857	run1
29e3ec96a6e8916a0326ebcdab78abae<::>2	Q0	832941564_15188-15628-0-440	8	0.125000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>2	Q0	832941564_12287-12866-0-579	9	0.111111	run1
29e3ec96a6e8916a0326ebcdab78abae<::>2	Q0	832941564_19470-19845-0-375	10	0.100000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>3	Q0	832941564_15188-15628-0-440	1	1.000000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>3	Q0	832941564_1065-1306-0-241	2	0.500000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>3	Q0	832941564_11696-12286-0-590	3	0.333333	run1
29e3ec96a6e8916a0326ebcdab78abae<::>3	Q0	832941564_13731-13999-0-268	4	0.250000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>3	Q0	832941564_21020-21118-0-98	5	0.200000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>3	Q0	832941564_18694-19005-0-311	6	0.166667	run1
29e3ec96a6e8916a0326ebcdab78abae<::>3	Q0	832941564_14645-15187-0-542	7	0.142857	run1
29e3ec96a6e8916a0326ebcdab78abae<::>3	Q0	832941564_14023-14619-0-596	8	0.125000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>3	Q0	832941564_12867-13236-0-369	9	0.111111	run1
29e3ec96a6e8916a0326ebcdab78abae<::>3	Q0	832941564_1307-2643-0-1336	10	0.100000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>4	Q0	849690897_61219-61663-0-444	1	1.000000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>4	Q0	855769838_1100-1288-0-188	2	0.500000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>4	Q0	849690897_4270-4555-0-285	3	0.333333	run1
29e3ec96a6e8916a0326ebcdab78abae<::>4	Q0	849690897_5976-6745-0-769	4	0.250000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>4	Q0	849690897_62769-63370-0-601	5	0.200000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>4	Q0	849690897_41805-42558-0-753	6	0.166667	run1
29e3ec96a6e8916a0326ebcdab78abae<::>4	Q0	849690897_57986-58490-0-504	7	0.142857	run1
29e3ec96a6e8916a0326ebcdab78abae<::>4	Q0	849690897_1310-1973-0-663	8	0.125000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>4	Q0	855769838_280-1007-0-727	9	0.111111	run1
29e3ec96a6e8916a0326ebcdab78abae<::>4	Q0	849690897_49254-50567-0-1313	10	0.100000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>6	Q0	854251832_7408-7879-0-471	1	1.000000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>6	Q0	837799097_108249-108450-0-201	2	0.500000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>6	Q0	849295900_21105-21304-0-199	3	0.333333	run1
29e3ec96a6e8916a0326ebcdab78abae<::>6	Q0	837799097_27292-27669-0-375	4	0.250000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>6	Q0	843385541_12732-13038-0-306	5	0.200000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>6	Q0	843398426_9901-10835-0-934	6	0.166667	run1
29e3ec96a6e8916a0326ebcdab78abae<::>6	Q0	806854559_9559-10454-0-895	7	0.142857	run1
29e3ec96a6e8916a0326ebcdab78abae<::>6	Q0	842827984_1200-2092-0-892	8	0.125000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>6	Q0	818574856_4274-5050-0-776	9	0.111111	run1
29e3ec96a6e8916a0326ebcdab78abae<::>6	Q0	809745110_16607-17105-0-498	10	0.100000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>7	Q0	832941564_1065-1306-0-241	1	1.000000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>7	Q0	832941564_21020-21118-0-98	2	0.500000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>7	Q0	832941564_3159-3280-0-121	3	0.333333	run1
29e3ec96a6e8916a0326ebcdab78abae<::>7	Q0	839428418_15849-16170-0-321	4	0.250000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>7	Q0	832941564_1307-2643-0-1336	5	0.200000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>7	Q0	832941564_19470-19845-0-375	6	0.166667	run1
29e3ec96a6e8916a0326ebcdab78abae<::>7	Q0	832941564_21480-22705-0-1225	7	0.142857	run1
29e3ec96a6e8916a0326ebcdab78abae<::>7	Q0	832941564_13731-13999-0-268	8	0.125000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>7	Q0	809478991_143798-144628-0-830	9	0.111111	run1
29e3ec96a6e8916a0326ebcdab78abae<::>7	Q0	832941564_2644-3158-0-514	10	0.100000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>8	Q0	846587463_21220-21974-0-754	1	1.000000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>8	Q0	800317902_24955-25913-0-958	2	0.500000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>8	Q0	830211656_120-749-0-629	3	0.333333	run1
29e3ec96a6e8916a0326ebcdab78abae<::>8	Q0	842014731_21054-21605-0-551	4	0.250000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>8	Q0	846587463_6374-6904-0-530	5	0.200000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>8	Q0	854605076_85665-86188-0-523	6	0.166667	run1
29e3ec96a6e8916a0326ebcdab78abae<::>8	Q0	830211656_9801-10422-0-621	7	0.142857	run1
29e3ec96a6e8916a0326ebcdab78abae<::>8	Q0	846587463_19597-20236-0-639	8	0.125000	run1
29e3ec96a6e8916a0326ebcdab78abae<::>8	Q0	846587463_16529-17771-0-1242	9	0.111111	run1
29e3ec96a6e8916a0326ebcdab78abae<::>8	Q0	846587463_2745-3243-0-498	10	0.100000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>1	Q0	805474955_2511-2926-0-415	1	1.000000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>1	Q0	805474955_4694-5305-0-611	2	0.500000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>1	Q0	805474955_697-1691-0-994	3	0.333333	run1
b2805ee4c478194c234e2384ffb0a6bf<::>1	Q0	805474955_1559-2098-0-539	4	0.250000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>1	Q0	805474955_3514-4364-0-850	5	0.200000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>1	Q0	805474955_2944-3486-0-542	6	0.166667	run1
b2805ee4c478194c234e2384ffb0a6bf<::>1	Q0	805474955_8286-9499-0-1213	7	0.142857	run1
b2805ee4c478194c234e2384ffb0a6bf<::>1	Q0	805474955_6417-7243-0-826	8	0.125000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>1	Q0	805474955_5730-6317-0-587	9	0.111111	run1
b2805ee4c478194c234e2384ffb0a6bf<::>1	Q0	805474955_4365-4642-0-277	10	0.100000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>2	Q0	805474955_10307-11336-0-1029	1	1.000000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>2	Q0	805474955_9571-10306-0-735	2	0.500000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>2	Q0	805474955_697-1691-0-994	3	0.333333	run1
b2805ee4c478194c234e2384ffb0a6bf<::>2	Q0	805474955_11384-11748-0-364	4	0.250000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>2	Q0	805474955_1559-2098-0-539	5	0.200000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>2	Q0	816711474_18019-18467-0-448	6	0.166667	run1
b2805ee4c478194c234e2384ffb0a6bf<::>2	Q0	805474955_6417-7243-0-826	7	0.142857	run1
b2805ee4c478194c234e2384ffb0a6bf<::>2	Q0	805474955_5306-5706-0-400	8	0.125000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>2	Q0	805474955_2511-2926-0-415	9	0.111111	run1
b2805ee4c478194c234e2384ffb0a6bf<::>2	Q0	816711474_76002-77373-0-1371	10	0.100000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>3	Q0	805474955_10307-11336-0-1029	1	1.000000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>3	Q0	805474955_9571-10306-0-735	2	0.500000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>3	Q0	816711474_18019-18467-0-448	3	0.333333	run1
b2805ee4c478194c234e2384ffb0a6bf<::>3	Q0	805474955_5306-5706-0-400	4	0.250000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>3	Q0	805474955_1559-2098-0-539	5	0.200000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>3	Q0	805474955_12131-13071-0-940	6	0.166667	run1
b2805ee4c478194c234e2384ffb0a6bf<::>3	Q0	805474955_166-543-0-377	7	0.142857	run1
b2805ee4c478194c234e2384ffb0a6bf<::>3	Q0	805474955_2944-3486-0-542	8	0.125000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>3	Q0	842686353_12101-12817-0-716	9	0.111111	run1
b2805ee4c478194c234e2384ffb0a6bf<::>3	Q0	816711474_76002-77373-0-1371	10	0.100000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>4	Q0	805474955_11384-11748-0-364	1	1.000000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>4	Q0	805474955_697-1691-0-994	2	0.500000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>4	Q0	805474955_10307-11336-0-1029	3	0.333333	run1
b2805ee4c478194c234e2384ffb0a6bf<::>4	Q0	805474955_9571-10306-0-735	4	0.250000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>4	Q0	822349642_19301-19951-0-650	5	0.200000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>4	Q0	805474955_6417-7243-0-826	6	0.166667	run1
b2805ee4c478194c234e2384ffb0a6bf<::>4	Q0	801059786_2929-3572-0-643	7	0.142857	run1
b2805ee4c478194c234e2384ffb0a6bf<::>4	Q0	805474955_2511-2926-0-415	8	0.125000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>4	Q0	835214350_68860-69490-0-630	9	0.111111	run1
b2805ee4c478194c234e2384ffb0a6bf<::>4	Q0	805474955_3514-4364-0-850	10	0.100000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>5	Q0	835528347_5926-6218-0-292	1	1.000000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>5	Q0	801059786_19227-19752-0-525	2	0.500000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>5	Q0	835214350_68860-69490-0-630	3	0.333333	run1
b2805ee4c478194c234e2384ffb0a6bf<::>5	Q0	836877453_40949-41949-0-1000	4	0.250000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>5	Q0	835214350_15029-15642-0-613	5	0.200000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>5	Q0	801059786_12890-13145-0-255	6	0.166667	run1
b2805ee4c478194c234e2384ffb0a6bf<::>5	Q0	805474955_11384-11748-0-364	7	0.142857	run1
b2805ee4c478194c234e2384ffb0a6bf<::>5	Q0	835214350_68063-68778-0-715	8	0.125000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>5	Q0	800701826_43546-43968-0-422	9	0.111111	run1
b2805ee4c478194c234e2384ffb0a6bf<::>5	Q0	826817782_448-1145-0-697	10	0.100000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>6	Q0	805474955_697-1691-0-994	1	1.000000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>6	Q0	805474955_14182-14645-0-463	2	0.500000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>6	Q0	805474955_8286-9499-0-1213	3	0.333333	run1
b2805ee4c478194c234e2384ffb0a6bf<::>6	Q0	805474955_3514-4364-0-850	4	0.250000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>6	Q0	805474955_2511-2926-0-415	5	0.200000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>6	Q0	805474955_4365-4642-0-277	6	0.166667	run1
b2805ee4c478194c234e2384ffb0a6bf<::>6	Q0	805474955_13499-14181-0-682	7	0.142857	run1
b2805ee4c478194c234e2384ffb0a6bf<::>6	Q0	805474955_12131-13071-0-940	8	0.125000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>6	Q0	805474955_1559-2098-0-539	9	0.111111	run1
b2805ee4c478194c234e2384ffb0a6bf<::>6	Q0	850943299_15656-15768-0-112	10	0.100000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>7	Q0	805474955_10307-11336-0-1029	1	1.000000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>7	Q0	822349642_19301-19951-0-650	2	0.500000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>7	Q0	816711474_76002-77373-0-1371	3	0.333333	run1
b2805ee4c478194c234e2384ffb0a6bf<::>7	Q0	842686353_6554-7074-0-520	4	0.250000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>7	Q0	842686353_7075-7561-0-486	5	0.200000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>7	Q0	810572008_17265-18092-0-827	6	0.166667	run1
b2805ee4c478194c234e2384ffb0a6bf<::>7	Q0	826817782_3113-3658-0-545	7	0.142857	run1
b2805ee4c478194c234e2384ffb0a6bf<::>7	Q0	842686353_12101-12817-0-716	8	0.125000	run1
b2805ee4c478194c234e2384ffb0a6bf<::>7	Q0	866493429_24360-24853-0-493	9	0.111111	run1
b2805ee4c478194c234e2384ffb0a6bf<::>7	Q0	798219316_15276-15872-0-596	10	0.100000	run1
79f0d0539d9ec0acbf90cb3388b30c17<::>1	Q0	806502664_3901-4281-0-380	1	1.000000	run1
79f0d0539d9ec0acbf90cb3388b30c17<::>1	Q0	806502664_13360-13761-0-401	2	0.500000	run1
79f0d0539d9ec0acbf90cb3388b30c17<::>1	Q0	806502664_3126-3900-0-774	3	0.333333	run1
79f0d0539d9ec0acbf90cb3388b30c17<::>1	Q0	806502664_965-1711-0-746	4	0.250000	run1
79f0d0539d9ec0acbf90cb3388b30c17<::>1	Q0	806502664_2081-2633-0-552	5	0.200000	run1
79f0d0539d9ec0acbf90cb3388b30c17<::>1	Q0	806502664_9344-9936-0-592	6	0.166667	run1
